Car X: 70.00, Car Y: 73.00, Rotation: -90.00, Floor: 0, simTime : 0.02
Car X: 138.36, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.41
Car X: 145.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.43
Car X: 153.37, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.44
Car X: 160.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.46
Car X: 168.65, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.48
Car X: 176.15, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.49
Car X: 183.65, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.51
Car X: 191.15, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.53
Car X: 198.65, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.54
Car X: 206.15, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.56
Car X: 214.35, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.58
Car X: 221.85, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.60
Car X: 229.36, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.61
Car X: 236.86, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.63
Car X: 244.36, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.65
Car X: 251.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.66
Car X: 259.37, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.68
Car X: 266.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.70
Car X: 274.37, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.71
Car X: 281.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.73
Car X: 289.37, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.75
Car X: 296.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.76
Car X: 304.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.78
Car X: 304.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.80
Car X: 312.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.81
Car X: 319.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.83
Car X: 327.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.85
Car X: 327.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.86
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.88
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.90
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.92
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.93
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.95
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.97
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 10.98
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.00
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.02
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.03
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.05
Car X: 334.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.07
Car X: 342.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.08
Car X: 349.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.10
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.12
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.13
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.15
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.17
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.19
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.20
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.22
Car X: 357.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.24
Car X: 364.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.25
Car X: 364.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.27
Car X: 372.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.29
Car X: 372.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.30
Car X: 372.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.32
Car X: 372.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.34
Car X: 372.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.35
Car X: 379.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.37
Car X: 387.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.39
Car X: 387.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.40
Car X: 387.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.42
Car X: 387.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.44
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.45
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.47
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.49
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.50
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.52
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.54
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.55
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.57
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.59
Car X: 394.51, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.60
Car X: 402.01, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.62
Car X: 409.52, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.64
Car X: 417.02, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.65
Car X: 424.52, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.67
Car X: 432.02, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.69
Car X: 439.52, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.70
Car X: 447.02, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.72
Car X: 454.52, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.74
Car X: 462.02, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.75
Car X: 469.52, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.77
Car X: 477.02, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.79
Car X: 485.16, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.81
Car X: 492.68, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.82
Car X: 500.18, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.84
Car X: 507.69, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.86
Car X: 515.20, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.87
Car X: 522.70, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.89
Car X: 530.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.91
Car X: 538.37, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.92
Car X: 545.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.94
Car X: 553.37, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.96
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.97
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 11.99
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.01
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.03
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.04
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.06
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.08
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.09
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.11
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.13
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.15
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.16
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.18
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.20
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.21
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.23
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.25
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.27
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.28
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.30
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.32
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.33
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.35
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.37
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.39
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.40
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.42
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.44
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.45
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.47
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.49
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.50
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.52
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.54
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.55
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.57
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.59
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.60
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.62
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.64
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.65
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.67
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.69
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.70
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.72
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.74
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.75
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.77
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.79
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.80
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.82
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.84
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.85
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.87
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.89
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.90
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.92
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.94
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.95
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.97
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 12.99
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.00
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.02
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.04
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.05
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.07
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.09
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.10
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.12
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.14
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.15
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.17
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.19
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.20
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.22
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.24
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.25
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.27
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.29
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.30
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.32
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.34
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.35
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.37
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.39
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.40
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.42
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.44
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.45
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.47
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.49
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.50
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.52
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.54
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.55
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.57
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.59
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.60
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.62
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.64
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.65
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.67
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.69
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.71
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.72
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.74
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.76
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.77
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.79
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.81
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.82
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.84
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.86
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.87
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.89
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.91
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.92
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.94
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.96
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.97
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 13.99
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.01
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.02
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.04
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.06
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.07
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.09
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.11
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.12
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.14
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.16
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.17
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.19
Car X: 560.87, Car Y: 517.61, Rotation: -90.00, Floor: 0, simTime : 14.21
Car X: 560.87, Car Y: 510.11, Rotation: 180.00, Floor: 0, simTime : 14.22
Car X: 560.87, Car Y: 502.61, Rotation: 180.00, Floor: 0, simTime : 14.24
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.26
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.27
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.29
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.31
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.32
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.34
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.36
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.37
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.39
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.41
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.42
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.44
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.46
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.47
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.49
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.51
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.52
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.54
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.56
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.57
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.59
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.61
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.62
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.64
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.66
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.67
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.69
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.71
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.72
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.74
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.76
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.77
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.79
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.81
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.83
Car X: 560.87, Car Y: 495.11, Rotation: 180.00, Floor: 0, simTime : 14.84
Car X: 568.40, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.86
Car X: 575.90, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.88
Car X: 583.42, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.89
Car X: 590.92, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.91
Car X: 598.42, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.93
Car X: 605.92, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.94
Car X: 613.43, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.96
Car X: 620.93, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.98
Car X: 628.43, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 14.99
Car X: 635.93, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.01
Car X: 643.43, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.03
Car X: 650.93, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.04
Car X: 658.43, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.06
Car X: 665.93, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.08
Car X: 673.43, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.09
Car X: 680.93, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.11
Car X: 689.25, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.13
Car X: 697.50, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.15
Car X: 705.00, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.16
Car X: 712.50, Car Y: 495.11, Rotation: -90.00, Floor: 0, simTime : 15.18
